policy,map_label,n_drones,seed,final_coverage,time_to_50,time_to_80,time_to_100,total_energy_j,overlap_m2,wasted_visits,time_to_terminal,reason
Boustrophedon,closed_33,2,2,0.157439446366782,inf,inf,inf,242424.00000000003,0.0,471,733.6000000000982,ALL_DEPLETED
Spiral,closed_33,2,0,0.7785467128027682,174.59999999999437,inf,inf,242424.00000000003,275.0,1650,693.100000000089,ALL_DEPLETED
Spiral,closed_33,2,1,0.48961937716262977,inf,inf,inf,242424.00000000003,1000.0,999,712.6000000000935,ALL_DEPLETED
Spiral,closed_33,2,2,0.6782006920415224,155.99999999999542,inf,inf,242424.00000000003,2300.0,1628,704.9000000000917,ALL_DEPLETED
VoronoiPartition,closed_33,2,0,0.8304498269896193,133.19999999999672,581.2000000000636,inf,242424.00000000003,325.0,635,724.8000000000962,ALL_DEPLETED
VoronoiPartition,closed_33,2,1,0.6522491349480969,431.9000000000297,inf,inf,242424.00000000003,275.0,1122,727.5000000000969,ALL_DEPLETED
VoronoiPartition,closed_33,2,2,0.7491349480968859,229.29999999999126,inf,inf,242424.00000000003,300.0,872,728.000000000097,ALL_DEPLETED
GridDecomposition,closed_33,2,0,0.4619377162629758,inf,inf,inf,242424.00000000003,0.0,2260,707.4000000000923,ALL_DEPLETED
GridDecomposition,closed_33,2,1,0.671280276816609,206.99999999999253,inf,inf,242424.00000000003,700.0,1833,706.7000000000921,ALL_DEPLETED
GridDecomposition,closed_33,2,2,0.6401384083044983,422.3000000000275,inf,inf,242424.00000000003,0.0,1789,712.8000000000935,ALL_DEPLETED
STC,closed_33,2,0,0.972318339100346,225.89999999999145,370.90000000001584,inf,242424.00000000003,550.0,2224,670.0000000000838,ALL_DEPLETED
STC,closed_33,2,1,0.8269896193771626,179.59999999999408,685.0000000000872,inf,242424.00000000003,25.0,1622,699.2000000000904,ALL_DEPLETED
STC,closed_33,2,2,0.9394463667820069,211.39999999999227,460.4000000000362,inf,242424.00000000003,1100.0,2897,651.1000000000795,ALL_DEPLETED
